Rozwi¹zania anlityczne i numeryczne dla ró¿nych te[0,2] 
                   x        (anal)t=0.2s        (anal)t=0.4s          (anal)t=1s        (anal)t=1.6s          (anal)t=2s       (numer)t=0.2s       (numer)t=0.4s         (numer)t=1s       (numer)t=1.6s       (numer)t=2s

                   1                   0                   0                   0                   0                   0                   0                   0                   0                   0                   0
                1.04 0.08695098927778373 0.07276018435546161 0.06015824489600472 0.05561514856051152 0.05380444945558067 0.08710484371964895 0.07281454463738547 0.06017199163278401 0.05562194022757321 0.05380930901536229
   1.720000000000001  0.8517760672573719  0.7553321857354834  0.6449591285631758  0.6003943016430251  0.5820656200209187  0.8522296555118699  0.7556575416999008   0.645078034453111  0.6004584166224031  0.5821128355350925
   1.760000000000001  0.8696061654928506  0.7752905366399637  0.6642099167157343  0.6187818749226641  0.6000310141183655  0.8699946609825291  0.7756022799530632  0.6643293104532584   0.618846928431223  0.6000790834534616
   1.800000000000001  0.8856093273710737  0.7938370169318355  0.6824401972481481  0.6362661966563448  0.6171352684559144  0.8859330755454308  0.7941334115357593   0.682559616922243  0.6363319909360399  0.6171840602462602
   1.840000000000001  0.8999313191385985  0.8110573477536319  0.6997106621880562  0.6529026047313109  0.6334318186432056  0.9001919106327192  0.8113369383267716  0.6998296715164116  0.6529689507845385   0.633481207128632
   1.880000000000001  0.9127109006245819  0.8270321914370604  0.7160771889776359  0.6687418475977137  0.6489696237653244  0.9129109988280859   0.827293798246449  0.7161953772736998  0.6688085649507252  0.6490194885629311
   1.920000000000001  0.9240797855140044  0.8418376134564062  0.7315913489592071  0.6838305660634226  0.6637936351558863  0.9242229457811699  0.8420803245119455  0.7317083310814292  0.6838974825616749  0.6638438610609941
   1.960000000000001  0.9341625994390472  0.8555454741518648  0.7463008523952871  0.6982117158189187   0.677945207636506  0.9342530858716462  0.8557686348876454  0.7464162686679509   0.698278667448379   0.677995684448388
   2.000000000000001  0.9430768509966713  0.8682237613585143  0.7602499389065223  0.7119249389847091  0.6914624612740116  0.9431194562107934  0.8684269620966503  0.7603634550034939  0.7119917697139669  0.6915130836426074
   2.040000000000001    0.95093292703371  0.8799368734137112  0.7734797208229668  0.7250068916737872  0.7043806004441493  0.9509327996615906  0.8801199348897047  0.7735910276074129  0.7250734533125457  0.7044312677344804
   2.080000000000001  0.9578341202009504  0.8907458606187345  0.7860284857963404  0.7374915334867368  0.7167321959464427   0.957796604118756  0.8909088178643798  0.7861372991109943  0.7375576855568651  0.7167828121178853
   2.120000000000001  0.9638766938510993  0.9007086320493698  0.7979319640678142  0.7494103839646927  0.7285474350480862  0.9638071823041597  0.9008517169396832  0.7980380244717501  0.7494759935805575  0.7285979085460376
   2.160000000000001  0.9691499868306531  0.9098801336052362  0.8092235649914807  0.7607927502817114  0.7398543436124388  0.9690537937874031  0.9100037563800942  0.8093266374405853   0.760857692036964  0.7399045872702347
   2.200000000000001  0.9737365585801833   0.918312502327728  0.8199345867490562  0.7716659298361339  0.7506789838635679  0.9736188088203866  0.9184172323971136  0.8200344602184951  0.7717300856945341  0.7507289148127883
   2.240000000000001  0.9777123731965638  0.9260552012765774  0.8300944026333567  0.7820553908785008  0.7610456308312635  0.9775779118588777  0.9261417476110269  0.8301908896813297  0.7821186500667111  0.7610951704188086
   2.280000000000001  0.9811470197057639  0.9331551386154614  0.8397306268079556  0.7919849338739768  0.7709769300939795  0.9810003413094817  0.9332243300109733   0.839823563080928  0.7920471927745689  0.7710260038045058
   2.320000000000001  0.9841039647236635  0.9396567740019225  0.8488692620529965  0.8014768359258316  0.7804940390764328   0.983949161058608  0.9397095394918392  0.8489585057333915  0.8015379979690282   0.780542576458927
   2.360000000000001  0.9866408329187627  0.9456022148934619  0.8575348316700659  0.8105519802717687  0.7896167538529048  0.9864815586786505  0.9456395645592851  0.8576202628681164  0.8106119558246795  0.7896646884503339
   2.400000000000001  0.9888097102051983  0.9510313049597341  0.8657504974322567  0.8192299725973156  0.7983636231474376  0.9886491648301964   0.951054311369178  0.8658320175243399  0.8192886788496505  0.7984108924285563
   2.440000000000001  0.9906574643551072  0.9559817064220276  0.8735381652207986  0.8275292456823878  0.8067520510006122  0.9904983882500741  0.9559914868965435  0.8736156961371324  0.8275866065278192   0.806798596293135
   2.480000000000001   0.992226077692438  0.9604889778188631  0.8809185797801384  0.8354671537021165  0.8147983893832318  0.9920707607948628   0.960486677705071  0.8809920632451947  0.8355230996146371  0.8148441558076902
   2.520000000000001  0.9935529866813847  0.9645866484149991  0.8879114098434875  0.8430600573358457  0.8225180218749195  0.9934032872597233  0.9645734255056242  0.8879808065728856  0.8431145252406265  0.8225629582786242
   2.560000000000001  0.9946714235175905  0.9683062902257371  0.8945353247260064  0.8503234006945143  0.8299254393861444  0.9945287950757814  0.9682833004464225  0.8946006135839911  0.8503763338329008  0.8299694982767595
   2.600000000000001  0.9956107552361533  0.9716775884152685  0.9008080633490992  0.8572717809528072  0.8370343087820009  0.9954762794706552  0.9716459728646234   0.900869240470988  0.8573231287412207  0.8370774462603173
   2.640000000000001  0.9963968163361731  0.9747284106435288  0.9067464965435456  0.8639190114654912  0.8438575351622613  0.9962712402237213   0.974689284045537  0.9068035744277475  0.8639687293481156  0.8438997108538313
   2.680000000000001  0.9970522314586485  0.9774848757777441  0.9123666833787284  0.8702781790547304  0.8504073184623494  0.9969360067314614   0.977439316378689  0.9124196899530955  0.8703262283499585  0.8504484954477025
   2.720000000000002  0.9975967252175006  0.9799714222500087  0.9176839221777774  0.8763616960747719  0.8566952049619041  0.9974900486935979  0.9799204631667906  0.9177328998451588  0.8764080438154842  0.8567353497051255
   2.760000000000002  0.9980474168503453  0.9822108762285272  0.9227127968021487  0.8821813477904595  0.8627321342197722  0.9979502703165706  0.9821554982320279  0.9227578014700729  0.8822259665582789  0.8627712164952772
   2.800000000000002  0.9984190979078859  0.9842245196755565  0.9274672187224392  0.8877483355450508  0.8685284818951703  0.9983312864901848  0.9841656453717887  0.9275083188218542  0.8877912032987965   0.868566474712551
   2.840000000000002  0.9987244917235691  0.9860321582876529  0.9319604653337181  0.8930733161395403   0.874094098863117  0.9986456799127512   0.985970647641073  0.9319977408316846  0.8931144160381593  0.8741309783899855
   2.880000000000002  0.9989744938870774  0.9876521892518574  0.9362052149222431  0.8981664377990396  0.8794383469870648  0.9989042386102813  0.9875888363794915  0.9362387563333943   0.898205758019355  0.8794740924698485
   2.920000000000002  0.9991783933782372   0.989101668703257  0.9402135786451424  0.9030373730608389  0.8845701318720274  0.9991161737101592  0.9890371998553091  0.9402434860466065  0.9030749066104986  0.8846047255547095
   2.960000000000002  0.9993440743969458  0.9903963787334322  0.9439971298446641  0.9076953488827966  0.8894979328866929  0.9992893176860165  0.9903314513657733  0.9440235118989905  0.9077310934088482  0.8895313599275216
   3.000000000000002  0.9994781992473325  0.9915508937741774  0.9475669309832376  0.9121491742390079  0.8942298307123605  0.9994303035876297  0.9914860966105031  0.9475899039736881  0.9121831318325612  0.8942620790985766
   3.040000000000002  0.9995863729004617  0.9925786461651945  0.9509335584542565  0.9164072654417393  0.8987735326495151  0.9995447260090149  0.9925145001415873   0.950953245336601  0.9164394424392048  0.8988045931101718
   3.080000000000002  0.9996732900711719  0.9934919907069393  0.9541071254956653   0.920477669403885  0.9031363958889717  0.9996372847325476  0.9934289506889052  0.9541236549703924  0.9205080761853025  0.9031662618059428
   3.120000000000002  0.9997428658043466  0.9943022679992216  0.9570973034086878  0.9243680850342971  0.9073254489333898  0.9997119121212187  0.9942407251608191  0.9571108090172739  0.9243967358192841  0.9073541162506807
   3.160000000000002  0.9997983506783227  0.9950198663714207  0.9599133412619898  0.9280858829389123  0.9113474113362208  0.9997718854201341  0.9949601511276218  0.9599239605105976  0.9281127955807768  0.9113748784677134
   3.200000000000002  0.9998424318032972  0.9956542822202045  0.9625640842418999  0.9316381235833138  0.9152087119085095  0.9998199251777155   0.995596667606912  0.9625719577555848  0.9316633193618857  0.9152349796442877
   3.240000000000002  0.9998773208259462  0.9962141785845022  0.9650579907917447  0.9350315740569934  0.9189155055291772  0.9998582810125369  0.9961588839854142  0.9650632615019392    0.93505507747073  0.9189405769405902
   3.280000000000002  0.9999048301536283  0.9967074418042655  0.9674031486676387  0.9382727235658569  0.9224736886812193  0.9998888059391091  0.9966546369297981   0.967405961035381  0.9382945621237798  0.9224975690248509
   3.320000000000002   0.999926438588044  0.9971412361284817  0.9696072900240091  0.9413677977672607  0.9258889138244907  0.9999130204306871  0.9970910451589629  0.9696077893010606  0.9413880017812797  0.9259116104452134
   3.360000000000002  0.9999433475143371  0.9975220561582544  0.9716778056295283  0.9443227720509098  0.9291666027052364   0.999932167344475  0.9974745619713458  0.9716761371592068  0.9443413744290793  0.9291881249385321
   3.400000000000002  0.9999565287322546  0.9978557770319013  0.9736217583028335  0.9471433838591167  0.9323119586931116  0.9999472587690655  0.9978110254424538  0.9736180668620718  0.9471604199003613  0.9323323177668499
   3.440000000000002  0.9999667649455409  0.9981477022803912  0.9754458956472806  0.9498351441311074  0.9353299782280019  0.9999591157796827  0.9981057062294783  0.9754403248311068  0.9498506513219412  0.9353491871638678
   3.480000000000002    0.99997468384812   0.998402609302566  0.9771566621548932  0.9524033479481404  0.9382254614513856  0.9999684020073331  0.9983633529410616  0.9771493538042174  0.9524173657618883   0.938243534966154
   3.520000000000002  0.9999807866641327  0.9986247924300798  0.9787602107415136  0.9548530844490702  0.9410030220901691  0.9999756518462805  0.9985882350506837   0.978751304414809  0.9548656541480771  0.9410199764970215
   3.560000000000002  0.9999854719163308  0.9988181035714911  0.9802624137678586  0.9571892460795639  0.9436670966548066  0.9999812940427382  0.9987841833513904  0.9802520462570292  0.9572004105208652  0.9436829497648871
   3.600000000000002  0.9999890551159096  0.9989859904432106  0.9816688735946253  0.9594165372323817  0.9462219530079932  0.9999856713282728  0.9989546279674848  0.9816571784850811  0.9594263406772779  0.9462367240323988
   3.640000000000002  0.9999917849883381  0.9991315324118387  0.9829849327139313  0.9615394823308945  0.9486716983552341  0.9999890566855193  0.9991026339551414  0.9829720399886197  0.9615479702588521  0.9486854078076337
   3.680000000000002  0.9999938567754048  0.9992574739876613  0.9842156834941207  0.9635624334032696  0.9510202867041009  0.9999916667625168  0.9992309345385871    0.98420171918102  0.9635696523305461  0.9510329563041702
   3.720000000000002  0.9999954230844551  0.9993662560226356  0.9853659775702773  0.9654895771904747  0.9532715258348995  0.9999936728859263   0.999341962041417  0.9853510634326189  0.9654955744938344  0.9532831784127612
   3.760000000000002  0.9999966026921827  0.9994600446780291  0.9864404349086068  0.9673249418273476  0.9554290838217999  0.9999952100630083  0.9994378765837869  0.9864246881768821  0.9673297655732096  0.9554397432236466
   3.800000000000002  0.9999974876526723  0.9995407582369661  0.9874434525691178  0.9690724031324626  0.9574964951401195  0.9999963843076396  0.9995205926256338  0.9874269857137229  0.9690761019117926  0.9575061861351946
   3.840000000000003  0.9999981490076865  0.9996100918455225  0.9883792131877331  0.9707356905393089  0.9594771663924228  0.9999972785768294  0.9995918034437662  0.9883621337309295  0.9707383133085372  0.9594859145815301
   3.880000000000003   0.999998641351354  0.9996695402727306  0.9892516931960216  0.9723183926983875  0.9613743816833357  0.9999979575609249  0.9996530036367185  0.9892341035617287  0.9723199886266025  0.9613822134090355
   3.920000000000003  0.9999990064611618  0.9997204187850071  0.9900646707941625  0.9738239627771789  0.9631913076704615  0.9999984715327277  0.9997055097557604  0.9900466681939573  0.9738245810998196    0.96319824992911
   3.960000000000003   0.999999276172148  0.9997638822341819  0.9908217336904717  0.9752557234825194  0.9649309983164982  0.9999988594276685     0.9997504791635   0.990803410044051  0.9752554133617568  0.9649370786722721
   4.000000000000003   0.999999474641011  0.9998009424606022  0.9915262866188275  0.9766168718277261  0.9665963993655701  0.9999991512986309   0.999788927223245  0.9915077285070824  0.9766156822196916  0.9666016458666161
   4.040000000000003  0.9999996201210463  0.9998324841138314  0.9921815586435946  0.9779104836648005  0.9681903525648824  0.9999993702645343  0.9998217429228087  0.9921628472923676  0.9779084631937961  0.9681947936617187
   4.080000000000003  0.9999997263469409  0.9998592789933911  0.9927906102601379  0.9791395180002184  0.9697155996510718  0.9999995340509368  0.9998497030359019  0.9927718215526657  0.9791367148400024  0.9697192641173589
   4.120000000000003  0.9999998036100431  0.9998819990109273  0.9933563402977182  0.9803068211111368  0.9711747861190317  0.9999996562033074  0.9998734849227678  0.9933375448137147  0.9803032828733622  0.9711777029748223
   4.160000000000003  0.9999998595893396   0.999901227873254  0.9938814926304558  0.9814151304773314  0.9725704647895405  0.9999997470388177  0.9998936780694387  0.9938627557097623  0.9814109041071748  0.9725726632271079
   4.200000000000003  0.9999998999906197  0.9999174715830632  0.9943686627011056  0.9824670785427845  0.9739050991906859  0.9999998143901436  0.9999107944620184  0.9943500445298211  0.9824622102217827  0.9739066085030207
   4.240000000000003  0.9999999290358014  0.9999311678508239  0.9948203038616045  0.9834651963195717  0.9751810667668614  0.9999998641845348  0.9999252778888716  0.9948018595786052  0.9834597313756539  0.9751819162789143
   4.280000000000003  0.9999999498357988  0.9999426945076143   0.995238733533699  0.9844119168455404  0.9764006619279881  0.9999999008929448  0.9999375122596427  0.9952205133554803  0.9844058996702175  0.9764008809307297
   4.320000000000003  0.9999999646733296  0.9999523770044841  0.9956261391924355  0.9853095785062094  0.9775660989505905  0.9999999278770917  0.9999478290257021  0.9956081885542306   0.985303052478859  0.9775657166379477
   4.360000000000003  0.9999999752164256  0.9999604950794982  0.9959845841748771  0.9861604282303559  0.9786795147414121   0.999999947656664  0.9999565137820838   0.995966943886053  0.9861534356495157  0.9786785601501293
   4.400000000000003  0.9999999826788835  0.9999672886689779   0.996316013316085  0.9869666245678708  0.9797429714733888  0.9999999621143018  0.9999638121262587   0.996298719727868  0.9869592065894358  0.9797414734258552
   4.440000000000003  0.9999999879402902  0.9999729631347062  0.9966222584141678  0.9877302406576624  0.9807584591030043  0.9999999726522764  0.9999699348443085  0.9966053435978088  0.9877224372398536   0.980756446153076
   4.480000000000003   0.999999991635399  0.9999776938740735   0.996905043526034  0.9884532670926484  0.9817278977773175  0.9999999803118306  0.9999750624902631  0.9968885354596013  0.9884451169476097  0.9817253981591559
   4.520000000000003  0.9999999942203783  0.9999816303753702  0.9971659900953826  0.9891376146882151  0.9826531401382814  0.9999999858637546  0.9999793494196152  0.9971499128574444  0.9891291552400671  0.9826501817182179
   4.560000000000003  0.9999999960216969  0.9999848997757398  0.9974066219144228  0.9897851171599067  0.9835359735313517  0.9999999898768956  0.9999829273333679  0.9973909958829671  0.9897763845090797   0.983532583762783
   4.600000000000003  0.9999999972720331  0.9999876099747319  0.9976283699208109  0.9903975337155556  0.9843781221248143  0.9999999927697951  0.9999859083844526  0.9976132119758432  0.9903885626092048  0.9843743280061189
   4.640000000000003  0.9999999981365334  0.9999898523519793  0.9978325768313377  0.9909765515665654  0.9851812489457366  0.9999999948494799  0.9999883878940017    0.99781790055969  0.9909673753748536  0.9851770769811998
   4.680000000000003  0.9999999987319277  0.9999917041332897  0.9980205016139663  0.9915237883625923  0.9859469578379636  0.9999999963405014  0.9999904467208104  0.9980063175149486  0.9915144390606209  0.9859424340016869
   4.720000000000003  0.9999999991403831  0.9999932304454224  0.9981933237999235  0.9920407945534639  0.9866767953471381  0.9999999974066063  0.9999921533233691  0.9981796394905522  0.9920313027086189  0.9866719450499011
   4.760000000000003  0.9999999994194989  0.9999944860960179  0.9983521476376667  0.9925290556817956  0.9873722525373105  0.9999999981668495   0.999993565550145  0.9983389680563025  0.9925194504462644  0.9873671005963482
   4.800000000000003  0.9999999996094857  0.9999955171115879  0.9984980060906786  0.9929899946094244  0.9880347667433321  0.9999999987075404  0.9999947321903022  0.9984853336980118  0.9929803037176359  0.9880293373549822
   4.840000000000003   0.999999999738299  0.9999963620631398  0.9986318646811951   0.993424973680477  0.9886657232628768  0.9999999990910677  0.9999956943138106  0.9986196996576153  0.9934152234512078  0.9886600399780427
   4.880000000000003  0.9999999998252943  0.9999970532059342  0.9987546251821172  0.9938352968236114  0.9892664569916173  0.9999999993624001    0.99999648642689  0.9987429656206073  0.9938255121664987  0.9892605426939912
   4.920000000000003  0.9999999998838175  0.9999976174570184  0.9988671291595178  0.9942222115957231   0.989838254004788  0.9999999995538577   0.999997137465966  0.9988559712533085  0.9942124160219185  0.9898321308917692
   4.960000000000004  0.9999999999230328  0.9999980772315726  0.9989701613683092   0.994586911169187   0.990382353088101  0.9999999996886035  0.9999976716507749  0.9989594995926296  0.9945771268058856  0.9903760426543385
   5.000000000000004  0.9999999999492074  0.9999984511567138  0.9990644530037905  0.9949305362645061  0.9908999472207279  0.9999999997831917  0.9999981092149307  0.9990542802911411  0.9949207838730856  0.9908934702442141
   5.040000000000004  0.9999999999666095  0.9999987546792333  0.9991506848119428  0.9952541770300628  0.9913921850128382  0.9999999998494202  0.9999984670301617  0.9991409927204075  0.9952444760275636  0.9913855615434756
   5.080000000000004  0.9999999999781337  0.9999990005817772  0.9992294900614802  0.9955588748705099   0.991860172099972  0.9999999998956741  0.9999987591385082  0.9992202689356804  0.9955492433541913  0.9918534214505279
   5.120000000000004  0.9999999999857356  0.9999991994202084     0.9993014573808  0.9958456242252014  0.9923049724963368   0.999999999927896  0.9999989972050569  0.9992926965051759  0.9958360789999121  0.9922981132357012
   5.160000000000004  0.9999999999907305   0.999999359893296  0.9993671334630961  0.9961153742979402  0.9927276099089385  0.9999999999502864  0.9999991909022308  0.9993588212072748  0.9961059309060429  0.9927206598575957
   5.200000000000004  0.9999999999939996  0.9999994891544569  0.9994270256430129  0.9963690307392116   0.993129069014301  0.9999999999658062  0.9999993482352767  0.9994191495990978  0.9963597034928069  0.9931220452419209
   5.240000000000004  0.9999999999961308  0.9999995930740082   0.999481604348313  0.9966074572819791  0.9935102966993765   0.999999999976537  0.9999994758173506  0.9994741514599956  0.9965982592971793  0.9935032155244323
   5.280000000000004  0.9999999999975145  0.9999996764592639  0.9995313054301268  0.9968314773320379  0.9938722032681186  0.9999999999839385  0.9999995791015086   0.999524262113582  0.9968224205650471  0.9938650802594341
   5.320000000000004  0.9999999999984096  0.9999997432388148   0.999576532375415  0.9970418755138512  0.9942156636150653  0.9999999999890309  0.9999996625759358  0.9995698846320024  0.9970329707986151  0.9942085135951932
   5.360000000000004  0.9999999999989863  0.9999997966164592  0.9996176584053468   0.997239399172733  0.9945415183671679  0.9999999999925262  0.9999997299278915  0.9996113919261866  0.9972306562599287  0.9945343554175009
   5.400000000000004  0.9999999999993564  0.9999998391994799  0.9996550284633366   0.997424759834195  0.9948505749950003  0.9999999999949193  0.9999997841810939   0.999649128725882  0.9974161874313406  0.9948434124625145
   5.440000000000004  0.9999999999995929  0.9999998731052924  0.9996889610965193  0.9975986346212276  0.9951436088943908  0.9999999999965542  0.9999998278106047  0.9996834134532828  0.9975902404336976  0.9951364593999218
   5.480000000000004  0.9999999999997435  0.9999999000499069  0.9997197502344639   0.997761667630253  0.9954213644394353  0.9999999999976683  0.9999998628386996  0.9997145399940975  0.9977534584029962  0.9954142398873862
   5.520000000000004   0.999999999999839  0.9999999214211326  0.9997476668689387  0.9979144712664603  0.9956845560077726  0.9999999999984255  0.9999998909147063  0.9997427793698953  0.9979064528262278  0.9956774675971548
   5.560000000000004  0.9999999999998994  0.9999999383390166  0.9997729606385286  0.9980576275392069  0.9959338689789377  0.9999999999989392  0.9999999133813529  0.9997683813155631  0.9980498048371025  0.9959268272156464
   5.600000000000004  0.9999999999999373  0.9999999517056287  0.9997958613219006  0.9981916893181567  0.9961699607065442  0.9999999999992867   0.999999931329794  0.9997915757656912   0.998184066472336  0.9961629754167687
   5.640000000000004  0.9999999999999611  0.9999999622459753  0.9998165802434794  0.9983171815508083  0.9963934614649929  0.9999999999995213  0.9999999456451539  0.9998125742536659  0.9983097618891644  0.9963865418096657
   5.680000000000004   0.999999999999976  0.9999999705415453  0.9998353115952626  0.9984346024420608  0.9966049753713525  0.9999999999996796  0.9999999570441439  0.9998315712272189  0.9984273885447374  0.9965981298615439
   5.720000000000004  0.9999999999999852  0.9999999770577533  0.9998522336784572   0.998544424596457  0.9968050812830164  0.9999999999997859  0.9999999661060707  0.9998487452841224  0.9985374183380487  0.9967983177961774
   5.760000000000004  0.9999999999999909  0.9999999821663379   0.999867510068564  0.9986470961237391  0.9969943336716954  0.9999999999998572  0.9999999732983464  0.9998642603316665  0.9986402987150433  0.9969876594686624
   5.800000000000004  0.9999999999999944  0.9999999861636013   0.999881290707475  0.9987430417083558   0.997173263474277   0.999999999999905  0.9999999789974333  0.9998782666734866  0.9987364537375534  0.9971666852169453
   5.840000000000004  0.9999999999999967  0.9999999892852288  0.9998937129260738  0.9988326636435553  0.9973423789210432  0.9999999999999367  0.9999999835060047  0.9998909020272356  0.9988262851167045  0.9973359026906258
   5.880000000000004   0.999999999999998  0.9999999917183019  0.9999049024007566   0.998916342830705  0.9975021663417181  0.9999999999999579  0.9999999870669799  0.9999022924765157  0.9989101732114484  0.9974957976575035
   5.920000000000004  0.9999999999999988   0.999999993611014   0.999914974047203  0.9989944397444825  0.9976530909497889   0.999999999999972  0.9999999898749782  0.9999125533603966  0.9989884779928702  0.9976468347883191
   5.960000000000004  0.9999999999999992   0.999999995080512  0.9999240328546419  0.9990672953645854  0.9977955976055211  0.9999999999999813  0.9999999920856498  0.9999217901037588  0.9990615399749327   0.997789458420109
   6.000000000000004  0.9999999999999996  0.9999999962192085  0.9999321746637592   0.999135232074614  0.9979301115580745  0.9999999999999875  0.9999999938232615  0.9999300989916045  0.9991296811123181  0.9979240932985893
   6.040000000000004  0.9999999999999998  0.9999999970998545  0.9999394868913022  0.9991985545287881  0.9980570391671083  0.9999999999999916  0.9999999951868523  0.9999375678903791   0.999193205666038  0.9980511452999538
   6.080000000000005  0.9999999999999999  0.9999999977796036  0.9999460492043327  0.9992575504871632   0.998176768604249  0.9999999999999942  0.9999999962552175  0.9999442769192458  0.9992524010374864  0.9981710021324667
   6.120000000000005  0.9999999999999999  0.9999999983032636  0.9999519341469785  0.9993124916200177  0.9982896705347856  0.9999999999999961  0.9999999970909388  0.9999502990741526  0.9993075385716172  0.9982840340182187
   6.160000000000005                   1  0.9999999987058912   0.999957207722429  0.9993636342820897  0.9983960987799445  0.9999999999999973  0.9999999977436348  0.9999557008074255  0.9993588743299291  0.9983905943554012
   6.200000000000005                   1   0.999999999014857  0.9999619299328179  0.9994112202573481  0.9984963909600906   0.999999999999998  0.9999999982525781  0.9999605425655145  0.9994066498339532  0.9984910203614445
   6.240000000000005                   1  0.9999999992514873   0.999966155279523  0.9994554774749822  0.9985908691191918  0.9999999999999988  0.9999999986488012  0.9999648792874135  0.9994510927799358  0.9985856336973694
   6.280000000000005                   1  0.9999999994323637  0.9999699332263167  0.9994966206973078  0.9986798403308802  0.9999999999999993  0.9999999989567809  0.9999687608661667  0.9994924177254174  0.9986747410736796
   6.320000000000005                   1  0.9999999995703532  0.9999733086276837  0.9995348521802816  0.9987635972864389  0.9999999999999997  0.9999999991957929  0.9999722325757738  0.9995308267484125  0.9987586348381349
   6.360000000000005                   1  0.9999999996754192  0.9999763221245291   0.999570362307326  0.9988424188650392                   1  0.9999999993809894  0.9999753354656902  0.9995665100798911  0.9988375935457271
   6.400000000000005                   1  0.9999999997552608  0.9999790105093843   0.999603330197164  0.9989165706865497                   1  0.9999999995242623  0.9999781067250256  0.9995996467102747  0.9989118825111879
   6.440000000000005                   1  0.9999999998158153  0.9999814070631251  0.9996339242863671  0.9989863056472387                   1  0.9999999996349285  0.9999805800184357  0.9996304049706497  0.9989817543443527
   6.480000000000005                   1  0.9999999998616523  0.9999835418651111  0.9996623028873195  0.9990518644386881                   1  0.9999999997202753  0.9999827857956021  0.9996589430894089  0.9990474494686999
   6.520000000000005                   1  0.9999999998962811  0.9999854420785568   0.999688614722299  0.9991134760502373                   1  0.9999999997859929  0.9999847515760971  0.9996854097250262  0.9991091966233885
   6.560000000000005                   1   0.999999999922391  0.9999871322128508   0.999712999434376  0.9991713582552739                   1  0.9999999998365174  0.9999865022113406  0.9997099444756695  0.9991672133491158
