Rozwi¹zania anlityczne i numeryczne dla ró¿nych te[0,2] 
                   x        (anal)t=0.2s        (anal)t=0.4s          (anal)t=1s        (anal)t=1.6s          (anal)t=2s       (numer)t=0.2s       (numer)t=0.4s         (numer)t=1s       (numer)t=1.6s       (numer)t=2s
   1.720000000000001  0.8515552233947713  0.7553321857354848  0.6449923302209569  0.6003943016430295  0.5820906690881006  0.8457030358210882  0.7481122576868097  0.6369966321627453  0.5921905886169863  0.5738064291942366
   1.760000000000001  0.8693945876938365  0.7752905366399651  0.6642436631628862  0.6187818749226688  0.6000566633369674  0.8639404816681627  0.7683174769776352  0.6563591209918485  0.6106470741002334  0.5918255478946407
   1.800000000000001  0.8854078906012652  0.7938370169318368  0.6824743927148953  0.6362661966563494  0.6171614625062215  0.8803525075153068  0.7871252101406531  0.6747174414473822  0.6282165246729126  0.6089995776254785
   1.840000000000001  0.8997406857197736  0.8110573477536331  0.6997452154416627  0.6529026047313157  0.6334585047275126  0.8950795674708385  0.8046175795654743   0.692129767226134  0.6449519831222833  0.6253797339569799
   1.880000000000001  0.9125315334719271  0.8270321914370617    0.71611201318554  0.6687418475977185  0.6489967514471618  0.9082559249310176  0.8208720578765039  0.7086497611988049  0.6609021862967128  0.6410130318904588
   1.920000000000001  0.9239119633108202  0.8418376134564074   0.731626361567968  0.6838305660634275  0.6638211562175307  0.9200095588879619  0.8359618875544063  0.7243270434464825  0.6761120084456326   0.655942717096847
   1.960000000000001  0.9340064332829227   0.855545474151866  0.7463359750222395  0.6982117158189237  0.6779730759523952  0.9304620671875128  0.8499564364146518  0.7392076019529515  0.6906228510857698  0.6702086452722711
   2.000000000000001  0.9429323020558215  0.8682237613585155  0.7602850972414825  0.7119249389847141  0.6914906326980175  0.9397285815994388  0.8629214989323949  0.7533341538195435  0.7044729867282165  0.6838476167290092
   2.040000000000001  0.9507998247696078  0.8799368734137124  0.7735148445377282  0.7250068916737922  0.7044090327089385  0.9479177061322422  0.8749195519578175   0.766746463664166  0.7176978626732247  0.6968936722452789
   2.080000000000001  0.9577121807417623  0.8907458606187356  0.7860635084600239  0.7374915334867419  0.7167608485733933  0.9551314869343607  0.8860099721461083  0.7794816248656601  0.7303303701434553  0.7093783552883638
   2.120000000000001   0.963765538137763  0.9007086320493709   0.797966823066436  0.7494103839646978  0.7285762692664292  0.9614654193695998  0.8962492213895044  0.7915743084807959  0.7424010832462875  0.7213309449681502
   2.160000000000001  0.9690491582015933  0.9098801336052372  0.8092582014503475  0.7607927502817166   0.739883322286465  0.9670084954356305  0.9056910056521327  0.8030569839637007  0.7539384716033485  0.7327786634446604
   2.200000000000001  0.9736455395095267   0.918312502327729   0.819968945456822   0.771665929836139  0.7507080714268886  0.9718432926076974  0.9143864118454152  0.8139601152319468  0.7649690899378352  0.7437468609815081
   2.240000000000001  0.9776306009522152  0.9260552012765784  0.8301284319667656   0.782055390878506  0.7610747932272396   0.976046103429925  0.9223840267215926   0.824312335130239  0.7755177474490822  0.7542591813894881
   2.280000000000001   0.981073900745923  0.9331551386154623  0.8397642786564686  0.7919849338739818  0.7710061347215436   0.979687103734494  0.9297300411887613  0.8341406009257032  0.7856076594142568  0.7643377102262813
   2.320000000000001  0.9840388877015656  0.9396567740019233  0.8489024917426484  0.8014768359258366  0.7805232547406229  0.9828305562309588  0.9364683429493509  0.8434703331152227  0.7952605831269155  0.7740031077977226
   2.360000000000001  0.9865831802141185  0.9456022148934626  0.8575675978860328  0.8105519802717737  0.7896459507195105  0.9855350453561953  0.9426405999244453  0.8523255395245181  0.8044969400015228  0.7832747287336294
   2.400000000000001  0.9887588679457699  0.9510313049597349  0.8657827621397289  0.8192299725973206  0.7983927727012313  0.9878537386880549  0.9482863365401558  0.8607289264220421  0.8133359254337904  0.7921707296789302
   2.440000000000001  0.9906128309321487  0.9559817064220283  0.8735698935838631  0.8275292456823928  0.8067811260067007  0.9898346698775997  0.9534430046123649  0.8687019981511368  0.8217956078021712     0.8007081664423
   2.480000000000001   0.992187070808684  0.9604889778188639  0.8809497400784601  0.8354671537021214   0.814827363851118  0.9915210379180195   0.958146050266893  0.8762651465953895  0.8298930178205189  0.8089030817743239
   2.520000000000001  0.9935190489995095  0.9645866484149996  0.8879419733866663  0.8430600573358505  0.8225468710249126  0.9929515176136169  0.9624289780688027  0.8834377316298536  0.8376442293012339  0.8167705848009628
   2.560000000000001  0.9946420270004441  0.9683062902257377  0.8945652657655546  0.8503234006945192  0.8299541396177982  0.9941605763094233  0.9663234133032519  0.8902381535707351  0.8450644322583756  0.8243249230120899
   2.600000000000001  0.9955854042876884  0.9716775884152691   0.900837358988047   0.857271780952812  0.8370628376442991  0.9951787922611013  0.9698591631477871     0.8966839185149  0.8521679991680599  0.8315795475960394
   2.640000000000001   0.996375049864095  0.9747284106435292  0.9067751266437386   0.863919011465496  0.8438858713252999  0.9960331704367604  0.9730642772994134  0.9027916973553446   0.858968545106346  0.8385471728168937
   2.680000000000001   0.997033623986859  0.9774848757777446  0.9123946304659295   0.870278179054735  0.8504354416902982   0.996747452019862  0.9759651084668056   0.908577379167206  0.8654789824005253  0.8452398300494883
   2.720000000000002   0.997580887178912  0.9799714222500091  0.9177111713447214  0.8763616960747765  0.8567230960870515   0.997342414400444  0.9785863730064721  0.9140561195790167  0.8717115703564084  0.8516689170160131
   2.760000000000002  0.9980339941892215  0.9822108762285277  0.9227393356097404  0.8821813477904641  0.8627597751174869  0.9978361589781332  0.9809512118696612  0.9192423846740473  0.8776779605602861  0.8578452427061335
   2.800000000000002   0.998407771116178  0.9842245196755568  0.9274930370993089  0.8877483355450553  0.8685558554596269  0.9982443846355293  0.9830812519325572   0.924149990905337  0.8833892381983923  0.8637790684084357
   2.840000000000002  0.9987149744284164  0.9860321582876532   0.931985555474374  0.8930733161395448  0.8741211889836585  0.9985806452583871  0.9849966677042366  0.9287921414541842  0.8888559597878108  0.8694801452336425
   2.880000000000002  0.9989665310973858  0.9876521892518577  0.9362295711840825  0.8981664377990439  0.8794651385250863  0.9988565901666638  0.9867162433434477  0.9331814594144576  0.8940881876698675  0.8749577484685178
   2.920000000000002  0.9991717594876408  0.9891016687032572   0.940237197444592  0.9030373730608432  0.8845966106382834  0.9990821867681348   0.988257434865106  0.9373300181432344  0.8990955215793524  0.8802207090628903
   2.960000000000002  0.9993385710290418  0.9903963787334324  0.9440200095527376  0.9076953488828008  0.8895240856189418  0.9992659251469883  0.9896364323791197  0.9412493690812341     0.9038871275697  0.8852774425201075
   3.000000000000002  0.9994736530173584  0.9915508937741776  0.9475890718208003   0.912149174239012  0.8942556450532749  0.9994150046494317  0.9908682221764809   0.944950567313693  0.9084717645449593  0.8901359754329105
   3.040000000000002  0.9995826331559549  0.9925786461651948  0.9509549623872924  0.9164072654417434  0.8987989971247949  0.9995355028249765  0.9919666484592612  0.9484441951131507  0.9128578086234687  0.8948039698816914
   3.080000000000002  0.9996702266629605  0.9934919907069395  0.9541277961308415   0.920477669403889  0.9031614998856079  0.9996325273259408  0.9929444745010494  0.9517403836796741  0.9170532755352128  0.8992887458899559
   3.120000000000002  0.9997403669287207  0.9943022679992218  0.9571172458895101   0.924368085034301  0.9073501826780356  0.9997103515606118  0.9938134430213635  0.9548488332708968   0.921065841234472  0.9035973021121754
   3.160000000000002  0.9997963208216254  0.9950198663714208  0.9599325621658363  0.9280858829389161  0.9113717658736341  0.9997725350406073  0.9945843355606078  0.9577788318935949  0.9249028608912829  0.9077363349117836
   3.200000000000002   0.999840789811567  0.9956542822202046  0.9625825914782128  0.9316381235833175  0.9152326790800409  0.9998220294643445  0.9952670306502239  0.9605392727100388  0.9285713864091154  0.9117122559715622
   3.240000000000002  0.9998759981147179  0.9962141785845023  0.9650757935016492  0.9350315740569972  0.9189390779512785  0.9998612716409164  0.9958705605849036  0.9631386702958176  0.9320781826018026  0.9155312085648497
   3.280000000000002  0.9999037690665614  0.9967074418042656  0.9674202571252505  0.9382727235658604  0.9224968597239583  0.9998922643871768  0.9964031666192034  0.9655851758709962  0.9354297421499249  0.9191990826036777
   3.320000000000002  0.9999255909076824  0.9971412361284818  0.9696237155396733  0.9413677977672641  0.9259116775900629  0.9999166465306722   0.996872352428869  0.9678865916131579  0.9386322994453667  0.9227215285689285
   3.360000000000002  0.9999426731239576  0.9975220561582544  0.9716935604552224  0.9443227720509132  0.9291889540064644  0.9999357531273599  0.9972849356969068  0.9700503841489252  0.9416918434224709  0.9261039704177437
   3.400000000000002  0.9999559944243455  0.9978557770319014  0.9736368555399494    0.94714338385912  0.9323338930319334   0.999950666960703  0.9976470977052927  0.9720836973098121   0.944614129464986  0.9293516175545837
   3.440000000000002  0.9999663433698919  0.9981477022803913  0.9754603491569844  0.9498351441311106  0.9353514917739483  0.9999622623322616  0.9979644308346192  0.9739933642286006  0.9474046904696947  0.9324694759444052
   3.480000000000002  0.9999743525906781  0.9984026093025661  0.9771704864712436  0.9524033479481436  0.9382465510200519  0.9999712420873866  0.9982419838954459  0.9757859188437463  0.9500688471401472  0.9354623584392935
   3.520000000000002  0.9999805274465982    0.99862479243008  0.9787734209875028  0.9548530844490734  0.9410236851216898  0.9999781687466409  0.9984843052362087  0.9774676068715109  0.9526117175771849  0.9383348943834746
   3.560000000000002  0.9999852699058157  0.9988181035714911  0.9802750255745198  0.9571892460795669  0.9436873311923434  0.9999834905371975  0.9986954835928951  0.9790443962984939  0.9550382262268673  0.9410915385558475
   3.600000000000002  0.9999888983337708  0.9989859904432107  0.9816809030233351  0.9594165372323847  0.9462417576762479  0.9999875630412433  0.9988791866650227  0.9805219874409306    0.95735311224092  0.9437365795039567
   3.640000000000002  0.9999916638074225  0.9991315324118388  0.9829963961820117  0.9615394823308973  0.9486910723390037  0.9999906671024003  0.9990386974205021  0.9819058226114535  0.9595609372998545  0.9462741473186146
   3.680000000000002  0.9999937634953422  0.9992574739876614  0.9842265977038318  0.9635624334032724  0.9510392297268874   0.999993023557978   0.999176948148578   0.983201095428939   0.961666092944409  0.9487082208941121
   3.720000000000002   0.999995351575208  0.9993662560226356  0.9853763594412718  0.9654895771904773  0.9532900381375957  0.9999948052956535  0.9992965522950685  0.9844127598025025  0.9636728074568786  0.9510426347150935
   3.760000000000002  0.9999965480967786  0.9994600446780291  0.9864503015138969  0.9673249418273502   0.955447166141467  0.9999961470687811   0.999399834127494  0.9855455386166437  0.9655851523301936  0.9532810852076677
   3.800000000000002  0.9999974461408202  0.9995407582369661   0.987452821074593  0.9690724031324651  0.9575141486888776  0.9999971534454499  0.9994888562893636  0.9866039321409006  0.9674070483592431  0.9554271366891404
   3.840000000000003  0.9999981175728041  0.9996100918455225   0.988388100795244  0.9707356905393113  0.9594943928364739  0.9999979052128952  0.9995654453128644  0.9875922261841454  0.9691422713858692  0.9574842269478658
   3.880000000000003  0.9999986176443455  0.9996695402727306  0.9892601170900344  0.9723183926983898  0.9613911831221397  0.9999984645109518  0.9996312151675084  0.9885145000107773  0.9707944577261743  0.9594556724820777
   3.920000000000003  0.9999989886550839  0.9997204187850071  0.9900726480919696  0.9738239627771811  0.9632076866160866   0.999998878925803  0.9996875889289881  0.9893746340335265  0.9723671093062408  0.9613446734241644
   3.960000000000003  0.9999992628526542  0.9997638822341819  0.9908292813959307  0.9752557234825217  0.9649469576731662  0.9999991847380596  0.9997358186576578  0.9901763172953417  0.9738635985300401   0.963154318174663
   4.000000000000003  0.9999994647181617  0.9998009424606024  0.9915334215795868  0.9766168718277282  0.9666119424094176   0.999999409486877  0.9997770035797773  0.9909230547508647  0.9752871729012013  0.9648875877682552
   4.040000000000003  0.9999996127587124  0.9998324841138314  0.9921882975117504  0.9779104836648026  0.9682054829239597  0.9999995739839851  0.9998121066670549  0.9916181743562746  0.9766409594183707  0.9665473599922175
   4.080000000000003  0.9999997209065987  0.9998592789933911  0.9927969694562564  0.9791395180002204  0.9697303212855979  0.9999996938877486   0.999841969711203  0.9922648339747921  0.9779279687621367  0.9681364132761154
   4.120000000000003  0.9999997996062684  0.9998819990109273  0.9933623359781454  0.9803068211111388  0.9711891033019281  0.9999997809272553  0.9998673269903168  0.9928660281038425  0.9791510992898763  0.9696574303700024
   4.160000000000003  0.9999998566547535   0.999901227873254  0.9938871406578271  0.9814151304773333  0.9725843820872609  0.9999998438495341  0.9998888176230087  0.9934245944287753  0.9803131408534117  0.9711130018269831
   4.200000000000003  0.9999998978484255  0.9999174715830632  0.9943739786179592  0.9824670785427864  0.9739186214443631  0.9999998891489102  0.9999069967045284  0.9939432202070998  0.9814167784530152  0.9725056293047232
   4.240000000000003  0.9999999274783784  0.9999311678508239  0.9948253028669932  0.9834651963195734  0.9751941990737872  0.9999999216258489  0.9999223453166657  0.9944244484864153  0.9824645957400703  0.9738377286993055
   4.280000000000003  0.9999999487081055  0.9999426945076143  0.9952434304626903  0.9844119168455421  0.9764134096234452  0.9999999448130511   0.999935279500212  0.9948706841585632  0.9834590783795679  0.9751116331237583
   4.320000000000003  0.9999999638601004  0.9999523770044841  0.9956305484983822   0.985309578506211  0.9775784675900532  0.9999999612987476   0.999946158275249  0.9952841998520036   0.984402617282591  0.9763295957425832
   4.360000000000003  0.9999999746323442  0.9999604950794982  0.9959887199143362  0.9861604282303573  0.9786915100831304  0.9999999729707997  0.9999552907906384  0.9956671416640035  0.9852975117179945  0.9774937924727022
   4.400000000000003   0.999999982261079  0.9999672886689779  0.9963198891362595  0.9869666245678723  0.9797545994613712  0.9999999812001081  0.9999629426799171  0.9960215347339003  0.9861459723116298  0.9786063245604051
   4.440000000000003  0.9999999876426355  0.9999729631347062  0.9966258875427414  0.9877302406576638   0.980769725850413  0.9999999869777537  0.9999693416964314  0.9963492886584718  0.9869501239406752  0.9796692210431002
   4.480000000000003  0.9999999914241995  0.9999776938740735   0.996908438763268  0.9884532670926497   0.981738809550289  0.9999999910170441  0.9999746826960537   0.996652202750283  0.9877120085299165  0.9806844411039708
   4.520000000000003  0.9999999940711282  0.9999816303753702  0.9971691638083418  0.9891376146882165   0.982663703340183  0.9999999938290811  0.9999791320312998  0.9969319711397877  0.9884335877561662  0.9816538763269765
   4.560000000000003  0.9999999959166511  0.9999848997757398  0.9974095860331975  0.9897851171599079  0.9835461946874863  0.9999999957784496  0.9999828314161336  0.9971901877219237  0.9891167456664122  0.9825793528590422
   4.600000000000003  0.9999999971983979  0.9999876099747319  0.9976311359366022  0.9903975337155568  0.9843880078675804  0.9999999971240584  0.9999859013163032  0.9974283509479522  0.9897632912147425  0.9834626334857179
   4.640000000000003  0.9999999980851247  0.9999898523519793  0.9978351557962726  0.9909765515665665  0.9851908060002545  0.9999999980489499  0.9999884439156985  0.9976478684633471  0.9903749607225985  0.9843054196260863
   4.680000000000003  0.9999999986961814  0.9999917041332897   0.998022904142513  0.9915237883625934  0.9859561930081734  0.9999999986819517  0.9999905457050251  0.9978500615926202  0.9909534202664553  0.9851093532522159
   4.720000000000003  0.9999999991156278  0.9999932304454224  0.9981955600717789  0.9920407945534651  0.9866857155023749  0.9999999991133277  0.9999922797350613  0.9980361696720912  0.9915002679966258  0.9858760187380331
   4.760000000000003  0.9999999994024242  0.9999944860960179   0.998354227401988  0.9925290556817966  0.9873808645993639  0.9999999994060389   0.999993707572933  0.9982073542317411  0.9920170363905043  0.9866069446420758
   4.800000000000003  0.9999999995977561  0.9999955171115879  0.9984999386715383  0.9929899946094253  0.9880430776739922  0.9999999996038038  0.9999948809962214  0.9983647030274457  0.9925051944432423  0.9873036054282309
   4.840000000000003  0.9999999997302738  0.9999963620631398  0.9986336589841391  0.9934249736804779    0.98867374005197  0.9999999997368436  0.9999958434563172  0.9985092339250509  0.9929661497985361  0.9879674231282138
   4.880000000000003  0.9999999998198256  0.9999970532059342  0.9987562897017105  0.9938352968236123  0.9892741866455325  0.9999999998259543   0.999996631339266  0.9986418986379254  0.9934012508219414  0.9885997689492341
   4.920000000000003  0.9999999998801059  0.9999976174570184  0.9988686719877671  0.9942222115957239  0.9898457035354967  0.9999999998853821  0.9999972750493992  0.9987635863198084  0.9938117886188742  0.9892019648300077
   4.960000000000004   0.999999999920524  0.9999980772315726  0.9989715902038562  0.9945869111691877  0.9903895295026673   0.999999999924842  0.9999977999383332  0.9988751270149453  0.9941989989992532  0.9897752849480075
   5.000000000000004  0.9999999999475184  0.9999984511567138  0.9990657751617729  0.9949305362645069  0.9909068575113099  0.9999999999509289  0.9999982270994201  0.9989772949676891  0.9945640643905239     0.9903209571806
   5.040000000000004  0.9999999999654769  0.9999987546792333  0.9991519072344274  0.9952541770300636  0.9913988361471764  0.9999999999680995  0.9999985740454546  0.9990708117939137  0.9949081157006453  0.9908401645224931
   5.080000000000004  0.9999999999773774  0.9999990005817772  0.9992306193283755  0.9955588748705105  0.9918665710123632  0.9999999999793517  0.9999988552853641  0.9991563495167581  0.9952322341324535  0.9913340464617145
   5.120000000000004  0.9999999999852326  0.9999991994202084  0.9993024997211626  0.9958456242252021  0.9923111260790878   0.999999999986693  0.9999990828137367  0.9992345334693776  0.9955374529506859  0.9918037003161476
   5.160000000000004  0.9999999999903973   0.999999359893296  0.9993680947667483  0.9961153742979408   0.992733525004296  0.9999999999914616  0.9999992665253391  0.9993059450675282  0.9958247592028225  0.9922501825324831
   5.200000000000004  0.9999999999937798  0.9999994891544569  0.9994279114723961  0.9963690307392122  0.9931347524068509  0.9999999999945454  0.9999994145652656    0.99937112445495  0.9960950953948022  0.9926745099492813
   5.240000000000004  0.9999999999959862  0.9999995930740082  0.9994824199505071  0.9966074572819796  0.9935157551089061  0.9999999999965307  0.9999995336239933  0.9994305730246439  0.9963493611225707  0.9930776610256969
   5.280000000000004    0.99999999999742  0.9999996764592639  0.9995320557489674  0.9968314773320385   0.993877443342935  0.9999999999978032  0.9999996291854085  0.9994847558192448   0.996588414660344  0.9934605770372855
   5.320000000000004   0.999999999998348  0.9999997432388148  0.9995772220636508  0.9970418755138517  0.9942206919257616  0.9999999999986152  0.9999997057347995  0.9995341038138024  0.9968130745064004  0.9938241632401872
   5.360000000000004  0.9999999999989463  0.9999997966164592  0.9996182918367795  0.9972393991727334  0.9945463414008284  0.9999999999991309  0.9999997669328541  0.9995790160843608  0.9970241208871516  0.9941692900048732
   5.400000000000004  0.9999999999993304  0.9999998391994799  0.9996556097448935  0.9974247598341955  0.9948551991498364  0.9999999999994571  0.9999998157608717  0.9996198618658075  0.9972222972202029  0.9944967939205429
   5.440000000000004  0.9999999999995762  0.9999998731052924  0.9996894940802131   0.997598634621228  0.9951480404747968  0.9999999999996625  0.9999998546416605  0.9996569825025158  0.9974083115370628  0.9948074788711619
   5.480000000000004  0.9999999999997328  0.9999999000499069  0.9997202385291987  0.9977616676302534  0.9954256096514538  0.9999999999997912  0.9999998855399506  0.9996906932953555  0.9975828378661341  0.9951021170840538
   5.520000000000004  0.9999999999998322  0.9999999214211326  0.9997481138521234  0.9979144712664606  0.9956886209549601  0.9999999999998714  0.9999999100455957  0.9997212852486775  0.9977465175765923  0.9953814501518797
   5.560000000000004   0.999999999999895  0.9999999383390166  0.9997733694674688  0.9980576275392072  0.9959377596586183  0.9999999999999212  0.9999999294423506  0.9997490267208924  0.9978999606837313  0.9956461900287734
   5.600000000000004  0.9999999999999346  0.9999999517056287  0.9997962349449364   0.998191689318157  0.9961736830064402   0.999999999999952  0.9999999447645876  0.9997741649822791  0.9980437471163479  0.9958970200013371
   5.640000000000004  0.9999999999999594  0.9999999622459753  0.9998169214108482  0.9983171815508086  0.9963970211602194   0.999999999999971  0.9999999568439601  0.9997969276836457   0.998178427946719  0.9961345956351506
   5.680000000000004  0.9999999999999749  0.9999999705415453  0.9998356228696628  0.9984346024420612  0.9966083781217671  0.9999999999999826  0.9999999663477017  0.9998175242394509  0.9983045265837234  0.9963595456973933
   5.720000000000004  0.9999999999999846  0.9999999770577533  0.9998525174452974  0.9985444245964573  0.9968083326309072  0.9999999999999897  0.9999999738099868  0.9998361471289687   0.998422539929653  0.9965724730561384
   5.760000000000004  0.9999999999999905  0.9999999821663379  0.9998677685458824  0.9986470961237394   0.996997439039799   0.999999999999994  0.9999999796575511  0.9998529731190381  0.9985329395012614  0.9967739555568357
   5.800000000000004  0.9999999999999942  0.9999999861636013  0.9998815259555176  0.9987430417083561  0.9971762281641113  0.9999999999999967  0.9999999842305706  0.9998681644118943  0.9986361725155932  0.9969645468764686
   5.840000000000004  0.9999999999999964  0.9999999892852288  0.9998939268565229  0.9988326636435555  0.9973452081115434  0.9999999999999982  0.9999999877996396  0.9998818697215226  0.9987326629411509  0.9971447773558371
   5.880000000000004  0.9999999999999979  0.9999999917183019  0.9999050967856034  0.9989163428307052  0.9975048650881627  0.9999999999999991  0.9999999905795427  0.9998942252819115  0.9988228125149513  0.9973151548103912
   5.920000000000004  0.9999999999999987   0.999999993611014  0.9999151505272611  0.9989944397444828  0.9976556641830028  0.9999999999999997  0.9999999927404002  0.9999053557905122  0.9989070017260396  0.9974761653200195
   5.960000000000004  0.9999999999999992   0.999999995080512  0.9999241929476993  0.9990672953645856  0.9977980501313426  0.9999999999999999  0.9999999944166679  0.9999153752901351  0.9989855907660292  0.9976282739981726
   6.000000000000004  0.9999999999999996  0.9999999962192085  0.9999323197723702  0.9991352320746142  0.9979324480570755                   1  0.9999999957143857  0.9999243879924307  0.9990589204472506  0.9977719257406855
   6.040000000000004  0.9999999999999997  0.9999999970998545    0.99993961831022  0.9991985545287884  0.9980592641945514                   1  0.9999999967170048  0.9999324890460171  0.9991273130890963  0.9979075459546485
   6.080000000000005  0.9999999999999999  0.9999999977796036   0.999946168127588  0.9992575504871635   0.998178886590272                   1  0.9999999974900579  0.9999397652522232  0.9991910733731616  0.9980355412676616
   6.120000000000005  0.9999999999999999  0.9999999983032636  0.9999520416746075  0.9993124916200178  0.9982916857847992                   1  0.9999999980848966  0.9999462957313234  0.9992504891677891  0.9981563002177973
   6.160000000000005  0.9999999999999999  0.9999999987058912  0.9999573048668591  0.9993636342820899  0.9983980154752315                   1  0.9999999985416742  0.9999521525420452  0.9993058323226313  0.9982701939245888
   6.200000000000005                   1   0.999999999014857  0.9999620176249163  0.9994112202573482  0.9984982131585941                   1  0.9999999988917202  0.9999574012570244  0.9993573594338598  0.9983775767413506
   6.240000000000005                   1  0.9999999992514873  0.9999662343743186  0.9994554774749823  0.9985926007564804                   1  0.9999999991594267  0.9999621014967923  0.9994053125806516  0.9984787868891355
   6.280000000000005                   1  0.9999999994323637  0.9999700045084027  0.9994966206973079  0.9986814852212785                   1  0.9999999993637441   0.999966307424769  0.9994499200335956  0.9985741470726263
   6.320000000000005                   1  0.9999999995703532  0.9999733728163122  0.9995348521802817  0.9987651591243125                   1  0.9999999995193632  0.9999700682056393  0.9994913969356645  0.9986639650782552
   6.360000000000005                   1  0.9999999996754192  0.9999763798784063  0.9995703623073261   0.998843901226221                   1  0.9999999996376489  0.9999734284293854  0.9995299459564088  0.9987485343548452
   6.400000000000005                   1  0.9999999997552608  0.9999790624311787  0.9996033301971641  0.9989179770298986                   1  0.9999999997273731  0.9999764285031484  0.9995657579200286  0.9988281345770633
   6.440000000000005                   1  0.9999999998158153  0.9999814537036991  0.9996339242863672  0.9989876393163188                   1   0.999999999795293  0.9999791050129897  0.9995990124079877  0.9989030321919727
   6.480000000000005                   1  0.9999999998616523  0.9999835837274859  0.9996623028873196  0.9990531286635588                   1  0.9999999998466016  0.9999814910575274  0.9996298783368359  0.9989734809489784
   6.520000000000005                   1  0.9999999998962811  0.9999854796216244   0.999688614722299  0.9991146739493426                   1   0.999999999885282  0.9999836165553195  0.9996585145119081  0.9990397224134497
   6.560000000000005                   1   0.999999999922391  0.9999871658548426  0.9997129994343761  0.9991724928374236                   1  0.9999999999143823  0.9999855085277766  0.9996850701575676  0.9991019864643143
   6.600000000000005                   1  0.9999999999420394  0.9999886644861683   0.999735588075829  0.9992267922481194                   1    0.99999999993623  0.9999871913592886  0.9997096854246658  0.9991604917759108
   6.640000000000005                   1  0.9999999999567963   0.999989995385698  0.9997565035747682  0.9992777688133205                   1   0.999999999952599  0.9999886870361616  0.9997324918758852  0.9992154462843958
